2	10	12	16	277	385	4	1558	55	5500
2	10	13	17	302	410	4	1558	55	5500
2	10	14	18	327	435	4	1558	55	5500
2	10	15	19	352	460	4	1558	55	5500
2	10	16	20	377	485	4	1558	55	5500
2	10	17	21	402	510	4	1558	55	5500
2	10	18	22	427	535	4	1558	55	5500
2	10	19	23	452	560	4	1558	55	5500
2	10	20	24	477	585	4	1558	55	5500
2	10	21	25	502	610	4	1558	55	5500
2	10	22	26	527	635	4	1558	55	5500
2	10	23	27	552	660	4	1558	55	5500
2	10	24	28	577	685	4	1558	55	5500
2	10	25	29	602	710	4	1558	55	5500
2	10	26	30	627	735	4	1558	55	5500
2	10	27	31	652	760	4	1558	55	5500
2	10	28	32	677	785	4	1558	55	5500
2	10	29	33	702	810	4	1558	55	5500
2	10	30	34	727	835	4	1558	55	5500
2	10	31	35	752	860	4	1558	55	5500
2	10	32	36	777	885	4	1558	55	5500
2	10	33	37	802	910	4	1558	55	5500
2	10	34	38	827	935	4	1558	55	5500
2	10	35	39	852	960	4	1558	55	5500
2	10	36	40	877	985	4	1558	55	5500
2	11	1	5	2	111	4	1560	55	5678
2	11	2	6	27	136	4	1560	55	5678
2	11	3	7	52	161	4	1560	55	5678
2	11	4	8	77	186	4	1560	55	5678
2	11	5	9	102	211	4	1560	55	5678
2	11	6	10	127	236	4	1560	55	5678
2	11	7	11	152	261	4	1560	55	5678
2	11	8	12	177	286	4	1560	55	5678
2	11	9	13	202	311	4	1560	55	5678
2	11	10	14	227	336	4	1560	55	5678
2	11	11	15	252	361	4	1560	55	5678
2	11	12	16	277	386	4	1560	55	5678
2	11	13	17	302	411	4	1560	55	5678
2	11	14	18	327	436	4	1560	55	5678
2	11	15	19	352	461	4	1560	55	5678
2	11	16	20	377	486	4	1560	55	5678
2	11	17	21	402	511	4	1560	55	5678
2	11	18	22	427	536	4	1560	55	5678
2	11	19	23	452	561	4	1560	55	5678
2	11	20	24	477	586	4	1560	55	5678
2	11	21	25	502	611	4	1560	55	5678
2	11	22	26	527	636	4	1560	55	5678
2	11	23	27	552	661	4	1560	55	5678
2	11	24	28	577	686	4	1560	55	5678
2	11	25	29	602	711	4	1560	55	5678
2	11	26	30	627	736	4	1560	55	5678
2	11	27	31	652	761	4	1560	55	5678
2	11	28	32	677	786	4	1560	55	5678
2	11	29	33	702	811	4	1560	55	5678
2	11	30	34	727	836	4	1560	55	5678
2	11	31	35	752	861	4	1560	55	5678
2	11	32	36	777	886	4	1560	55	5678
2	11	33	37	802	911	4	1560	55	5678
2	11	34	38	827	936	4	1560	55	5678
2	11	35	39	852	961	4	1560	55	5678
2	11	36	40	877	986	4	1560	55	5678
2	12	1	5	2	112	4	1608	55	5176
2	12	2	6	27	137	4	1608	55	5176
2	12	3	7	52	162	4	1608	55	5176
2	12	4	8	77	187	4	1608	55	5176
2	12	5	9	102	212	4	1608	55	5176
2	12	6	10	127	237	4	1608	55	5176
2	12	7	11	152	262	4	1608	55	5176
2	12	8	12	177	287	4	1608	55	5176
2	12	9	13	202	312	4	1608	55	5176
2	12	10	14	227	337	4	1608	55	5176
2	12	11	15	252	362	4	1608	55	5176
2	12	12	16	277	387	4	1608	55	5176
2	12	13	17	302	412	4	1608	55	5176
2	12	14	18	327	437	4	1608	55	5176
2	12	15	19	352	462	4	1608	55	5176
2	12	16	20	377	487	4	1608	55	5176
2	12	17	21	402	512	4	1608	55	5176
2	12	18	22	427	537	4	1608	55	5176
2	12	19	23	452	562	4	1608	55	5176
2	12	20	24	477	587	4	1608	55	5176
2	12	21	25	502	612	4	1608	55	5176
2	12	22	26	527	637	4	1608	55	5176
2	12	23	27	552	662	4	1608	55	5176
2	12	24	28	577	687	4	1608	55	5176
2	12	25	29	602	712	4	1608	55	5176
2	12	26	30	627	737	4	1608	55	5176
2	12	27	31	652	762	4	1608	55	5176
2	12	28	32	677	787	4	1608	55	5176
2	12	29	33	702	812	4	1608	55	5176
2	12	30	34	727	837	4	1608	55	5176
2	12	31	35	752	862	4	1608	55	5176
2	12	32	36	777	887	4	1608	55	5176
2	12	33	37	802	912	4	1608	55	5176
2	12	34	38	827	937	4	1608	55	5176
2	12	35	39	852	962	4	1608	55	5176
2	12	36	40	877	987	4	1608	55	5176
2	13	1	6	2	138	5	1546	55	5766
2	13	2	7	27	163	5	1546	55	5766
2	13	3	8	52	188	5	1546	55	5766
2	13	4	9	77	213	5	1546	55	5766
2	13	5	10	102	238	5	1546	55	5766
2	13	6	11	127	263	5	1546	55	5766
2	13	7	12	152	288	5	1546	55	5766
2	13	8	13	177	313	5	1546	55	5766
2	13	9	14	202	338	5	1546	55	5766
2	13	10	15	227	363	5	1546	55	5766
2	13	11	16	252	388	5	1546	55	5766
2	13	12	17	277	413	5	1546	55	5766
2	13	13	18	302	438	5	1546	55	5766
2	13	14	19	327	463	5	1546	55	5766
2	13	15	20	352	488	5	1546	55	5766
2	13	16	21	377	513	5	1546	55	5766
2	13	17	22	402	538	5	1546	55	5766
2	13	18	23	427	563	5	1546	55	5766
2	13	19	24	452	588	5	1546	55	5766
2	13	20	25	477	613	5	1546	55	5766
2	13	21	26	502	638	5	1546	55	5766
2	13	22	27	527	663	5	1546	55	5766
2	13	23	28	552	688	5	1546	55	5766
2	13	24	29	577	713	5	1546	55	5766
2	13	25	30	602	738	5	1546	55	5766
2	13	26	31	627	763	5	1546	55	5766
2	13	27	32	652	788	5	1546	55	5766
2	13	28	33	677	813	5	1546	55	5766
2	13	29	34	702	838	5	1546	55	5766
2	13	30	35	727	863	5	1546	55	5766
2	13	31	36	752	888	5	1546	55	5766
2	13	32	37	777	913	5	1546	55	5766
2	13	33	38	802	938	5	1546	55	5766
2	13	34	39	827	963	5	1546	55	5766
2	13	35	40	852	988	5	1546	55	5766
3	10	1	5	3	110	4	1591	55	5168
3	10	2	6	28	135	4	1591	55	5168
3	10	3	7	53	160	4	1591	55	5168
3	10	4	8	78	185	4	1591	55	5168
3	10	5	9	103	210	4	1591	55	5168
3	10	6	10	128	235	4	1591	55	5168
3	10	7	11	153	260	4	1591	55	5168
3	10	8	12	178	285	4	1591	55	5168
3	10	9	13	203	310	4	1591	55	5168
3	10	10	14	228	335	4	1591	55	5168
3	10	11	15	253	360	4	1591	55	5168
3	10	12	16	278	385	4	1591	55	5168
3	10	13	17	303	410	4	1591	55	5168
3	10	14	18	328	435	4	1591	55	5168
3	10	15	19	353	460	4	1591	55	5168
3	10	16	20	378	485	4	1591	55	5168
3	10	17	21	403	510	4	1591	55	5168
3	10	18	22	428	535	4	1591	55	5168
3	10	19	23	453	560	4	1591	55	5168
3	10	20	24	478	585	4	1591	55	5168
3	10	21	25	503	610	4	1591	55	5168
3	10	22	26	528	635	4	1591	55	5168
3	10	23	27	553	660	4	1591	55	5168
3	10	24	28	578	685	4	1591	55	5168
3	10	25	29	603	710	4	1591	55	5168
3	10	26	30	628	735	4	1591	55	5168
3	10	27	31	653	760	4	1591	55	5168
3	10	28	32	678	785	4	1591	55	5168
3	10	29	33	703	810	4	1591	55	5168
3	10	30	34	728	835	4	1591	55	5168
3	10	31	35	753	860	4	1591	55	5168
3	10	32	36	778	885	4	1591	55	5168
3	10	33	37	803	910	4	1591	55	5168
3	10	34	38	828	935	4	1591	55	5168
3	10	35	39	853	960	4	1591	55	5168
3	10	36	40	878	985	4	1591	55	5168
3	11	1	6	3	136	5	1518	55	5622
3	11	2	7	28	161	5	1518	55	5622
3	11	3	8	53	186	5	1518	55	5622
3	11	4	9	78	211	5	1518	55	5622
3	11	5	10	103	236	5	1518	55	5622
3	11	6	11	128	261	5	1518	55	5622
3	11	7	12	153	286	5	1518	55	5622
3	11	8	13	178	311	5	1518	55	5622
3	11	9	14	203	336	5	1518	55	5622
3	11	10	15	228	361	5	1518	55	5622
3	11	11	16	253	386	5	1518	55	5622
3	11	12	17	278	411	5	1518	55	5622
3	11	13	18	303	436	5	1518	55	5622
3	11	14	19	328	461	5	1518	55	5622
3	11	15	20	353	486	5	1518	55	5622
3	11	16	21	378	511	5	1518	55	5622
3	11	17	22	403	536	5	1518	55	5622
3	11	18	23	428	561	5	1518	55	5622
3	11	19	24	453	586	5	1518	55	5622
3	11	20	25	478	611	5	1518	55	5622
3	11	21	26	503	636	5	1518	55	5622
3	11	22	27	528	661	5	1518	55	5622
3	11	23	28	553	686	5	1518	55	5622
3	11	24	29	578	711	5	1518	55	5622
3	11	25	30	603	736	5	1518	55	5622
3	11	26	31	628	761	5	1518	55	5622
3	11	27	32	653	786	5	1518	55	5622
3	11	28	33	678	811	5	1518	55	5622
3	11	29	34	703	836	5	1518	55	5622
3	11	30	35	728	861	5	1518	55	5622
3	11	31	36	753	886	5	1518	55	5622
3	11	32	37	778	911	5	1518	55	5622
3	11	33	38	803	936	5	1518	55	5622
3	11	34	39	828	961	5	1518	55	5622
3	11	35	40	853	986	5	1518	55	5622
3	12	1	6	3	137	5	1757	55	5185
3	12	2	7	28	162	5	1757	55	5185
3	12	3	8	53	187	5	1757	55	5185
3	12	4	9	78	212	5	1757	55	5185
3	12	5	10	103	237	5	1757	55	5185
3	12	6	11	128	262	5	1757	55	5185
3	12	7	12	153	287	5	1757	55	5185
3	12	8	13	178	312	5	1757	55	5185
3	12	9	14	203	337	5	1757	55	5185
3	12	10	15	228	362	5	1757	55	5185
3	12	11	16	253	387	5	1757	55	5185
3	12	12	17	278	412	5	1757	55	5185
3	12	13	18	303	437	5	1757	55	5185
3	12	14	19	328	462	5	1757	55	5185
3	12	15	20	353	487	5	1757	55	5185
3	12	16	21	378	512	5	1757	55	5185
3	12	17	22	403	537	5	1757	55	5185
3	12	18	23	428	562	5	1757	55	5185
3	12	19	24	453	587	5	1757	55	5185
3	12	20	25	478	612	5	1757	55	5185
3	12	21	26	503	637	5	1757	55	5185
3	12	22	27	528	662	5	1757	55	5185
3	12	23	28	553	687	5	1757	55	5185
3	12	24	29	578	712	5	1757	55	5185
3	12	25	30	603	737	5	1757	55	5185
3	12	26	31	628	762	5	1757	55	5185
3	12	27	32	653	787	5	1757	55	5185
3	12	28	33	678	812	5	1757	55	5185
3	12	29	34	703	837	5	1757	55	5185
3	12	30	35	728	862	5	1757	55	5185
3	12	31	36	753	887	5	1757	55	5185
3	12	32	37	778	912	5	1757	55	5185
3	12	33	38	803	937	5	1757	55	5185
3	12	34	39	828	962	5	1757	55	5185
3	12	35	40	853	987	5	1757	55	5185
3	13	1	6	3	138	5	1793	55	5052
3	13	2	7	28	163	5	1793	55	5052
3	13	3	8	53	188	5	1793	55	5052
3	13	4	9	78	213	5	1793	55	5052
3	13	5	10	103	238	5	1793	55	5052
3	13	6	11	128	263	5	1793	55	5052
3	13	7	12	153	288	5	1793	55	5052
3	13	8	13	178	313	5	1793	55	5052
3	13	9	14	203	338	5	1793	55	5052
3	13	10	15	228	363	5	1793	55	5052
3	13	11	16	253	388	5	1793	55	5052
3	13	12	17	278	413	5	1793	55	5052
3	13	13	18	303	438	5	1793	55	5052
3	13	14	19	328	463	5	1793	55	5052
3	13	15	20	353	488	5	1793	55	5052
3	13	16	21	378	513	5	1793	55	5052
3	13	17	22	403	538	5	1793	55	5052
3	13	18	23	428	563	5	1793	55	5052
3	13	19	24	453	588	5	1793	55	5052
3	13	20	25	478	613	5	1793	55	5052
3	13	21	26	503	638	5	1793	55	5052
3	13	22	27	528	663	5	1793	55	5052
3	13	23	28	553	688	5	1793	55	5052
3	13	24	29	578	713	5	1793	55	5052
3	13	25	30	603	738	5	1793	55	5052
3	13	26	31	628	763	5	1793	55	5052
3	13	27	32	653	788	5	1793	55	5052
3	13	28	33	678	813	5	1793	55	5052
3	13	29	34	703	838	5	1793	55	5052
3	13	30	35	728	863	5	1793	55	5052
3	13	31	36	753	888	5	1793	55	5052
3	13	32	37	778	913	5	1793	55	5052
3	13	33	38	803	938	5	1793	55	5052
3	13	34	39	828	963	5	1793	55	5052
3	13	35	40	853	988	5	1793	55	5052
4	10	1	6	4	135	5	1600	55	5421
4	10	2	7	29	160	5	1600	55	5421
4	10	3	8	54	185	5	1600	55	5421
4	10	4	9	79	210	5	1600	55	5421
4	10	5	10	104	235	5	1600	55	5421
4	10	6	11	129	260	5	1600	55	5421
4	10	7	12	154	285	5	1600	55	5421
4	10	8	13	179	310	5	1600	55	5421
4	10	9	14	204	335	5	1600	55	5421
4	10	10	15	229	360	5	1600	55	5421
4	10	11	16	254	385	5	1600	55	5421
4	10	12	17	279	410	5	1600	55	5421
4	10	13	18	304	435	5	1600	55	5421
4	10	14	19	329	460	5	1600	55	5421
4	10	15	20	354	485	5	1600	55	5421
4	10	16	21	379	510	5	1600	55	5421
4	10	17	22	404	535	5	1600	55	5421
4	10	18	23	429	560	5	1600	55	5421
4	10	19	24	454	585	5	1600	55	5421
4	10	20	25	479	610	5	1600	55	5421
4	10	21	26	504	635	5	1600	55	5421
4	10	22	27	529	660	5	1600	55	5421
4	10	23	28	554	685	5	1600	55	5421
4	10	24	29	579	710	5	1600	55	5421
4	10	25	30	604	735	5	1600	55	5421
4	10	26	31	629	760	5	1600	55	5421
4	10	27	32	654	785	5	1600	55	5421
4	10	28	33	679	810	5	1600	55	5421
4	10	29	34	704	835	5	1600	55	5421
4	10	30	35	729	860	5	1600	55	5421
4	10	31	36	754	885	5	1600	55	5421
4	10	32	37	779	910	5	1600	55	5421
4	10	33	38	804	935	5	1600	55	5421
4	10	34	39	829	960	5	1600	55	5421
4	10	35	40	854	985	5	1600	55	5421
4	11	1	6	4	136	5	1659	55	5710
4	11	2	7	29	161	5	1659	55	5710
4	11	3	8	54	186	5	1659	55	5710
4	11	4	9	79	211	5	1659	55	5710
4	11	5	10	104	236	5	1659	55	5710
4	11	6	11	129	261	5	1659	55	5710
4	11	7	12	154	286	5	1659	55	5710
4	11	8	13	179	311	5	1659	55	5710
4	11	9	14	204	336	5	1659	55	5710
4	11	10	15	229	361	5	1659	55	5710
4	11	11	16	254	386	5	1659	55	5710
4	11	12	17	279	411	5	1659	55	5710
4	11	13	18	304	436	5	1659	55	5710
4	11	14	19	329	461	5	1659	55	5710
4	11	15	20	354	486	5	1659	55	5710
4	11	16	21	379	511	5	1659	55	5710
4	11	17	22	404	536	5	1659	55	5710
4	11	18	23	429	561	5	1659	55	5710
4	11	19	24	454	586	5	1659	55	5710
4	11	20	25	479	611	5	1659	55	5710
4	11	21	26	504	636	5	1659	55	5710
4	11	22	27	529	661	5	1659	55	5710
4	11	23	28	554	686	5	1659	55	5710
4	11	24	29	579	711	5	1659	55	5710
4	11	25	30	604	736	5	1659	55	5710
4	11	26	31	629	761	5	1659	55	5710
4	11	27	32	654	786	5	1659	55	5710
4	11	28	33	679	811	5	1659	55	5710
4	11	29	34	704	836	5	1659	55	5710
4	11	30	35	729	861	5	1659	55	5710
4	11	31	36	754	886	5	1659	55	5710
4	11	32	37	779	911	5	1659	55	5710
4	11	33	38	804	936	5	1659	55	5710
4	11	34	39	829	961	5	1659	55	5710
4	11	35	40	854	986	5	1659	55	5710
4	12	1	5	4	112	4	1745	55	5881
4	12	2	6	29	137	4	1745	55	5881
4	12	3	7	54	162	4	1745	55	5881
4	12	4	8	79	187	4	1745	55	5881
4	12	5	9	104	212	4	1745	55	5881
4	12	6	10	129	237	4	1745	55	5881
4	12	7	11	154	262	4	1745	55	5881
4	12	8	12	179	287	4	1745	55	5881
4	12	9	13	204	312	4	1745	55	5881
4	12	10	14	229	337	4	1745	55	5881
4	12	11	15	254	362	4	1745	55	5881
4	12	12	16	279	387	4	1745	55	5881
4	12	13	17	304	412	4	1745	55	5881
4	12	14	18	329	437	4	1745	55	5881
4	12	15	19	354	462	4	1745	55	5881
4	12	16	20	379	487	4	1745	55	5881
4	12	17	21	404	512	4	1745	55	5881
4	12	18	22	429	537	4	1745	55	5881
4	12	19	23	454	562	4	1745	55	5881
4	12	20	24	479	587	4	1745	55	5881
4	12	21	25	504	612	4	1745	55	5881
4	12	22	26	529	637	4	1745	55	5881
4	12	23	27	554	662	4	1745	55	5881
4	12	24	28	579	687	4	1745	55	5881
4	12	25	29	604	712	4	1745	55	5881
4	12	26	30	629	737	4	1745	55	5881
4	12	27	31	654	762	4	1745	55	5881
4	12	28	32	679	787	4	1745	55	5881
4	12	29	33	704	812	4	1745	55	5881
4	12	30	34	729	837	4	1745	55	5881
4	12	31	35	754	862	4	1745	55	5881
4	12	32	36	779	887	4	1745	55	5881
4	12	33	37	804	912	4	1745	55	5881
4	12	34	38	829	937	4	1745	55	5881
4	12	35	39	854	962	4	1745	55	5881
4	12	36	40	879	987	4	1745	55	5881
4	13	1	6	4	138	5	1537	55	5784
4	13	2	7	29	163	5	1537	55	5784
4	13	3	8	54	188	5	1537	55	5784
4	13	4	9	79	213	5	1537	55	5784
4	13	5	10	104	238	5	1537	55	5784
4	13	6	11	129	263	5	1537	55	5784
4	13	7	12	154	288	5	1537	55	5784
4	13	8	13	179	313	5	1537	55	5784
4	13	9	14	204	338	5	1537	55	5784
4	13	10	15	229	363	5	1537	55	5784
4	13	11	16	254	388	5	1537	55	5784
4	13	12	17	279	413	5	1537	55	5784
4	13	13	18	304	438	5	1537	55	5784
4	13	14	19	329	463	5	1537	55	5784
4	13	15	20	354	488	5	1537	55	5784
4	13	16	21	379	513	5	1537	55	5784
4	13	17	22	404	538	5	1537	55	5784
4	13	18	23	429	563	5	1537	55	5784
4	13	19	24	454	588	5	1537	55	5784
4	13	20	25	479	613	5	1537	55	5784
4	13	21	26	504	638	5	1537	55	5784
4	13	22	27	529	663	5	1537	55	5784
4	13	23	28	554	688	5	1537	55	5784
4	13	24	29	579	713	5	1537	55	5784
4	13	25	30	604	738	5	1537	55	5784
4	13	26	31	629	763	5	1537	55	5784
4	13	27	32	654	788	5	1537	55	5784
4	13	28	33	679	813	5	1537	55	5784
4	13	29	34	704	838	5	1537	55	5784
4	13	30	35	729	863	5	1537	55	5784
4	13	31	36	754	888	5	1537	55	5784
4	13	32	37	779	913	5	1537	55	5784
4	13	33	38	804	938	5	1537	55	5784
4	13	34	39	829	963	5	1537	55	5784
4	13	35	40	854	988	5	1537	55	5784
5	10	1	5	5	110	4	1735	55	5067
5	10	2	6	30	135	4	1735	55	5067
5	10	3	7	55	160	4	1735	55	5067
5	10	4	8	80	185	4	1735	55	5067
5	10	5	9	105	210	4	1735	55	5067
5	10	6	10	130	235	4	1735	55	5067
5	10	7	11	155	260	4	1735	55	5067
5	10	8	12	180	285	4	1735	55	5067
5	10	9	13	205	310	4	1735	55	5067
5	10	10	14	230	335	4	1735	55	5067
5	10	11	15	255	360	4	1735	55	5067
5	10	12	16	280	385	4	1735	55	5067
5	10	13	17	305	410	4	1735	55	5067
5	10	14	18	330	435	4	1735	55	5067
5	10	15	19	355	460	4	1735	55	5067
5	10	16	20	380	485	4	1735	55	5067
5	10	17	21	405	510	4	1735	55	5067
5	10	18	22	430	535	4	1735	55	5067
5	10	19	23	455	560	4	1735	55	5067
5	10	20	24	480	585	4	1735	55	5067
5	10	21	25	505	610	4	1735	55	5067
5	10	22	26	530	635	4	1735	55	5067
5	10	23	27	555	660	4	1735	55	5067
5	10	24	28	580	685	4	1735	55	5067
5	10	25	29	605	710	4	1735	55	5067
5	10	26	30	630	735	4	1735	55	5067
5	10	27	31	655	760	4	1735	55	5067
5	10	28	32	680	785	4	1735	55	5067
5	10	29	33	705	810	4	1735	55	5067
5	10	30	34	730	835	4	1735	55	5067
5	10	31	35	755	860	4	1735	55	5067
5	10	32	36	780	885	4	1735	55	5067
5	10	33	37	805	910	4	1735	55	5067
5	10	34	38	830	935	4	1735	55	5067
5	10	35	39	855	960	4	1735	55	5067
5	10	36	40	880	985	4	1735	55	5067
5	11	1	6	5	136	5	1500	55	5007
5	11	2	7	30	161	5	1500	55	5007
5	11	3	8	55	186	5	1500	55	5007
5	11	4	9	80	211	5	1500	55	5007
5	11	5	10	105	236	5	1500	55	5007
5	11	6	11	130	261	5	1500	55	5007
5	11	7	12	155	286	5	1500	55	5007
5	11	8	13	180	311	5	1500	55	5007
5	11	9	14	205	336	5	1500	55	5007
5	11	10	15	230	361	5	1500	55	5007
5	11	11	16	255	386	5	1500	55	5007
5	11	12	17	280	411	5	1500	55	5007
5	11	13	18	305	436	5	1500	55	5007
5	11	14	19	330	461	5	1500	55	5007
5	11	15	20	355	486	5	1500	55	5007
5	11	16	21	380	511	5	1500	55	5007
5	11	17	22	405	536	5	1500	55	5007
5	11	18	23	430	561	5	1500	55	5007
5	11	19	24	455	586	5	1500	55	5007
5	11	20	25	480	611	5	1500	55	5007
5	11	21	26	505	636	5	1500	55	5007
5	11	22	27	530	661	5	1500	55	5007
5	11	23	28	555	686	5	1500	55	5007
5	11	24	29	580	711	5	1500	55	5007
5	11	25	30	605	736	5	1500	55	5007
5	11	26	31	630	761	5	1500	55	5007
5	11	27	32	655	786	5	1500	55	5007
5	11	28	33	680	811	5	1500	55	5007
5	11	29	34	705	836	5	1500	55	5007
5	11	30	35	730	861	5	1500	55	5007
5	11	31	36	755	886	5	1500	55	5007
5	11	32	37	780	911	5	1500	55	5007
5	11	33	38	805	936	5	1500	55	5007
5	11	34	39	830	961	5	1500	55	5007
